chrom	pos	cM_m	cM_f	LG
CHR6	6644726	21.517	79.065	LG06
CHR6	6677028	20.128	74.898	LG06
CHR6	6709942	21.517	88.787	LG06
CHR6	6764510	20.128	76.287	LG06
CHR6	6841187	21.517	90.176	LG06
CHR6	6922216	21.517	81.842	LG06
CHR6	6922255	20.128	61.009	LG06
CHR6	7437787	21.517	88.787	LG06
CHR6	7437793	21.517	88.787	LG06
CHR6	7437819	21.517	88.787	LG06
CHR6	7437860	21.517	88.787	LG06
CHR6	7774080	21.517	79.065	LG06
CHR6	7774083	21.517	79.065	LG06
CHR6	7839757	20.128	73.509	LG06
CHR6	7839769	20.128	74.898	LG06
CHR6	7839787	20.128	76.287	LG06
CHR6	8139424	20.128	76.287	LG06
CHR6	814364	24.294	129.065	LG06
CHR6	8162845	21.517	90.176	LG06
CHR6	826107	24.294	127.676	LG06
CHR6	8436243	21.517	81.842	LG06
CHR6	8436294	21.517	81.842	LG06
CHR6	8436302	21.517	81.842	LG06
CHR6	8525618	20.128	74.898	LG06
CHR6	8581215	22.905	99.898	LG06
CHR6	8581250	21.517	90.176	LG06
CHR6	8581266	21.517	90.176	LG06
CHR6	8581270	21.517	88.787	LG06
CHR6	8581274	21.517	84.620	LG06
CHR6	8602501	21.517	88.787	LG06
CHR6	8602523	21.517	90.176	LG06
CHR6	8662326	20.128	74.898	LG06
CHR6	8852652	21.517	77.676	LG06
CHR6	8884927	20.128	74.898	LG06
CHR6	8884943	20.128	76.287	LG06
CHR6	8884954	20.128	76.287	LG06
CHR6	8884975	20.128	76.287	LG06
CHR6	8967609	21.517	76.287	LG06
CHR6	8967621	21.517	76.287	LG06
CHR6	8967628	21.517	76.287	LG06
CHR6	8967629	21.517	76.287	LG06
CHR6	8967636	21.517	76.287	LG06
CHR6	9045600	20.128	70.731	LG06
CHR6	9045603	20.128	69.342	LG06
CHR6	9080035	20.128	73.509	LG06
CHR6	9080039	20.128	73.509	LG06
CHR6	9111553	21.517	86.009	LG06
CHR6	912901	24.294	127.676	LG06
CHR6	9179013	20.128	55.454	LG06
CHR6	921720	27.072	132.513	LG06
CHR6	921726	27.072	132.513	LG06
CHR6	921732	24.294	132.513	LG06
CHR6	921774	24.294	123.509	LG06
CHR6	921804	27.072	132.513	LG06
CHR6	9417457	21.517	86.009	LG06
CHR6	9611015	20.128	62.398	LG06
CHR6	9611022	20.128	63.787	LG06
CHR6	9611023	21.517	81.842	LG06
CHR6	9611046	20.128	70.731	LG06
CHR6	9692681	20.128	72.120	LG06
CHR6	9692685	20.128	70.731	LG06
CHR6	9692706	21.517	77.676	LG06
CHR6	9692712	20.128	67.954	LG06
CHR6	9692715	21.517	77.676	LG06
CHR6	9692739	20.128	72.120	LG06
CHR6	9692748	20.128	72.120	LG06
CHR6	9692755	20.128	67.954	LG06
CHR6	983994	24.294	124.898	LG06
CHR6	984009	24.294	124.898	LG06
chrom	pos	cM_m	cM_f	LG
CHR7	10284194	18.557	74.802	LG07
CHR7	10284203	32.446	85.913	LG07
CHR7	10304185	36.613	105.357	LG07
CHR7	10785186	32.446	99.802	LG07
CHR7	10863498	17.168	69.246	LG07
CHR7	11036628	18.557	74.802	LG07
CHR7	11036630	29.668	83.135	LG07
CHR7	11093396	29.668	81.746	LG07
CHR7	11093458	32.446	85.913	LG07
CHR7	11500469	32.446	85.913	LG07
CHR7	11525552	29.668	84.524	LG07
CHR7	11584005	26.891	78.968	LG07
CHR7	11584006	26.891	80.357	LG07
CHR7	11584009	26.891	78.968	LG07
CHR7	11641934	29.668	83.135	LG07
CHR7	11641955	29.668	83.135	LG07
CHR7	11642110	32.446	85.913	LG07
CHR7	11809148	29.668	85.913	LG07
CHR7	11943844	32.446	85.913	LG07
CHR7	11943891	32.446	85.913	LG07
CHR7	12066839	26.891	80.357	LG07
CHR7	12066849	26.891	80.357	LG07
CHR7	12066863	26.891	80.357	LG07
CHR7	12066875	26.891	80.357	LG07
CHR7	12066893	26.891	80.357	LG07
CHR7	12066915	26.891	80.357	LG07
CHR7	12437812	29.668	83.135	LG07
CHR7	12437827	29.668	83.135	LG07
CHR7	12612014	29.668	81.746	LG07
CHR7	12612017	32.446	85.913	LG07
CHR7	12612081	29.668	83.135	LG07
CHR7	12871043	29.668	83.135	LG07
CHR7	12871050	18.557	78.968	LG07
CHR7	12871055	32.446	99.802	LG07
CHR7	12871080	18.557	76.190	LG07
CHR7	12871081	32.446	99.802	LG07
CHR7	12871106	18.557	78.968	LG07
CHR7	12871129	18.557	76.190	LG07
CHR7	13138931	26.891	80.357	LG07
CHR7	13138972	26.891	80.357	LG07
CHR7	1318027	7.446	14.286	LG07
CHR7	13218909	18.557	76.190	LG07
CHR7	13218922	36.613	108.135	LG07
CHR7	13218923	18.557	76.190	LG07
CHR7	13218927	29.668	81.746	LG07
CHR7	13218928	29.668	81.746	LG07
CHR7	13218931	29.668	81.746	LG07
CHR7	13218946	18.557	76.190	LG07
CHR7	13218953	29.668	81.746	LG07
CHR7	13218982	18.557	76.190	LG07
CHR7	13247201	32.446	87.302	LG07
CHR7	13253909	29.668	83.135	LG07
CHR7	13253951	29.668	83.135	LG07
CHR7	1456824	29.668	85.913	LG07
CHR7	1456827	29.668	85.913	LG07
CHR7	14588693	29.668	85.913	LG07
CHR7	14588955	29.668	81.746	LG07
CHR7	14589008	29.668	81.746	LG07
CHR7	14608365	29.668	85.913	LG07
CHR7	14608366	29.668	85.913	LG07
CHR7	14608385	29.668	81.746	LG07
CHR7	14608448	26.891	78.968	LG07
CHR7	15275115	29.668	80.357	LG07
CHR7	15324025	32.446	85.913	LG07
CHR7	15449000	11.613	69.246	LG07
CHR7	15449002	29.668	81.746	LG07
CHR7	15464703	11.613	69.246	LG07
CHR7	15464726	22.724	78.968	LG07
CHR7	15559004	29.668	81.746	LG07
CHR7	15559026	29.668	81.746	LG07
CHR7	15559029	29.668	81.746	LG07
CHR7	15711982	18.557	76.190	LG07
CHR7	15711999	17.168	69.246	LG07
CHR7	15794395	29.668	85.913	LG07
CHR7	15794411	32.446	85.913	LG07
CHR7	15794413	29.668	85.913	LG07
CHR7	15838906	32.446	85.913	LG07
CHR7	15838946	29.668	85.913	LG07
CHR7	15842436	32.446	90.079	LG07
CHR7	15842461	32.446	90.079	LG07
CHR7	15842469	29.668	85.913	LG07
CHR7	15842470	29.668	85.913	LG07
CHR7	15842495	29.668	85.913	LG07
CHR7	15842502	29.668	85.913	LG07
CHR7	15842527	29.668	84.524	LG07
CHR7	15856103	29.668	83.135	LG07
CHR7	15856120	29.668	83.135	LG07
CHR7	1596451	7.446	20.408	LG07
CHR7	1596467	7.446	20.408	LG07
CHR7	1596489	7.446	18.367	LG07
CHR7	1596490	7.446	20.408	LG07
CHR7	1596492	7.446	20.408	LG07
CHR7	1596493	7.446	18.367	LG07
CHR7	16083840	22.724	78.968	LG07
CHR7	16083864	18.557	76.190	LG07
CHR7	16083867	22.724	78.968	LG07
CHR7	16150376	26.891	78.968	LG07
CHR7	1618752	26.891	78.968	LG07
CHR7	1618792	7.446	22.449	LG07
CHR7	16212326	29.668	84.524	LG07
CHR7	16242728	29.668	85.913	LG07
CHR7	16352439	29.668	83.135	LG07
CHR7	16352451	29.668	83.135	LG07
CHR7	16758379	29.668	83.135	LG07
CHR7	1686048	7.446	24.490	LG07
CHR7	2243932	29.668	85.913	LG07
CHR7	2300612	7.446	26.531	LG07
CHR7	2300621	7.446	28.571	LG07
CHR7	2300646	7.446	28.571	LG07
CHR7	2300720	29.668	85.913	LG07
CHR7	2440700	7.446	26.531	LG07
CHR7	253931	0.000	0.000	LG07
CHR7	2555004	7.446	28.571	LG07
CHR7	2586257	7.446	38.776	LG07
CHR7	2586258	7.446	38.776	LG07
CHR7	2586291	18.557	77.579	LG07
CHR7	2586298	18.557	76.190	LG07
CHR7	2586357	18.557	76.190	LG07
CHR7	2586374	18.557	76.190	LG07
CHR7	2627044	7.446	34.694	LG07
CHR7	2627057	7.446	34.694	LG07
CHR7	26411272	29.668	83.135	LG07
CHR7	2657182	7.446	32.653	LG07
CHR7	2657214	7.446	28.571	LG07
CHR7	26758479	26.891	80.357	LG07
CHR7	274680	36.613	103.968	LG07
CHR7	2830748	7.446	26.531	LG07
CHR7	2933439	17.168	69.246	LG07
CHR7	2977780	7.446	26.531	LG07
CHR7	2977822	7.446	26.531	LG07
CHR7	3146759	36.613	105.357	LG07
CHR7	3149901	32.446	99.802	LG07
CHR7	3149940	36.613	105.357	LG07
CHR7	3149963	36.613	108.135	LG07
CHR7	3149994	7.446	36.735	LG07
CHR7	3149996	7.446	36.735	LG07
CHR7	3149998	7.446	36.735	LG07
CHR7	3206554	7.446	42.857	LG07
CHR7	3206584	7.446	42.857	LG07
CHR7	3223094	7.446	40.816	LG07
CHR7	3235463	7.446	38.776	LG07
CHR7	32447203	29.668	84.524	LG07
CHR7	32517293	7.446	44.246	LG07
CHR7	32544044	26.891	80.357	LG07
CHR7	3261000	17.168	69.246	LG07
CHR7	3408208	18.557	77.579	LG07
CHR7	340996	7.446	12.245	LG07
CHR7	34315954	26.891	80.357	LG07
CHR7	34324292	18.557	74.802	LG07
CHR7	34324299	18.557	76.190	LG07
CHR7	34324300	18.557	74.802	LG07
CHR7	34324330	18.557	76.190	LG07
CHR7	34329860	29.668	83.135	LG07
CHR7	34329861	29.668	84.524	LG07
CHR7	34329907	29.668	83.135	LG07
CHR7	34329914	29.668	84.524	LG07
CHR7	34329916	29.668	83.135	LG07
CHR7	34329918	29.668	84.524	LG07
CHR7	34329931	29.668	83.135	LG07
CHR7	34340727	29.668	81.746	LG07
CHR7	34342350	18.557	76.190	LG07
CHR7	34342356	18.557	76.190	LG07
CHR7	34383369	29.668	84.524	LG07
CHR7	34383376	29.668	84.524	LG07
CHR7	34383394	29.668	84.524	LG07
CHR7	34383404	29.668	83.135	LG07
CHR7	34383421	29.668	83.135	LG07
CHR7	34855054	33.835	99.802	LG07
CHR7	34855065	33.835	99.802	LG07
CHR7	34855069	32.446	99.802	LG07
CHR7	34855095	33.835	99.802	LG07
CHR7	34855109	33.835	99.802	LG07
CHR7	34855129	33.835	99.802	LG07
CHR7	34855130	33.835	99.802	LG07
CHR7	34855132	33.835	99.802	LG07
CHR7	34855138	33.835	99.802	LG07
CHR7	35208440	32.446	99.802	LG07
CHR7	35208514	32.446	99.802	LG07
CHR7	35570088	18.557	74.802	LG07
CHR7	3581768	7.446	40.816	LG07
CHR7	3581816	7.446	40.816	LG07
CHR7	36051825	32.446	85.913	LG07
CHR7	36051828	28.280	80.357	LG07
CHR7	36051862	32.446	85.913	LG07
CHR7	3630056	7.446	38.776	LG07
CHR7	36314899	29.668	81.746	LG07
CHR7	36341449	29.668	83.135	LG07
CHR7	36341492	29.668	83.135	LG07
CHR7	36341509	29.668	85.913	LG07
CHR7	36479746	18.557	76.190	LG07
CHR7	36479753	18.557	76.190	LG07
CHR7	36479755	18.557	76.190	LG07
CHR7	36479775	18.557	76.190	LG07
CHR7	36479794	18.557	76.190	LG07
CHR7	3661035	7.446	45.635	LG07
CHR7	3661046	7.446	42.857	LG07
CHR7	3700794	29.668	83.135	LG07
CHR7	3700816	29.668	83.135	LG07
CHR7	37077601	7.446	44.246	LG07
CHR7	37125228	29.668	81.746	LG07
CHR7	37762569	36.613	105.357	LG07
CHR7	37762614	36.613	108.135	LG07
CHR7	37836480	8.835	66.468	LG07
CHR7	3789836	7.446	42.857	LG07
CHR7	3789855	7.446	42.857	LG07
CHR7	3789864	7.446	42.857	LG07
CHR7	3789890	7.446	42.857	LG07
CHR7	3789950	29.668	83.135	LG07
CHR7	3790005	7.446	42.857	LG07
CHR7	37981548	18.557	77.579	LG07
CHR7	37981587	32.446	94.246	LG07
CHR7	38075939	32.446	92.857	LG07
CHR7	38075947	32.446	94.246	LG07
CHR7	38075978	29.668	83.135	LG07
CHR7	38076015	32.446	94.246	LG07
CHR7	38333228	18.557	78.968	LG07
CHR7	38333240	18.557	76.190	LG07
CHR7	38333260	32.446	94.246	LG07
CHR7	38333262	18.557	78.968	LG07
CHR7	38333266	18.557	78.968	LG07
CHR7	38333318	32.446	92.857	LG07
CHR7	38602553	18.557	69.246	LG07
CHR7	38602589	18.557	72.024	LG07
CHR7	3890513	7.446	42.857	LG07
CHR7	3890529	7.446	42.857	LG07
CHR7	3890533	7.446	40.816	LG07
CHR7	3890590	7.446	40.816	LG07
CHR7	3898691	7.446	44.246	LG07
CHR7	39381174	18.557	70.635	LG07
CHR7	3940753	7.446	42.857	LG07
CHR7	3953506	7.446	42.857	LG07
CHR7	3953525	7.446	44.246	LG07
CHR7	3953593	7.446	38.776	LG07
CHR7	39539571	32.446	99.802	LG07
CHR7	39539607	32.446	91.468	LG07
CHR7	39539629	18.557	78.968	LG07
CHR7	39626925	36.613	105.357	LG07
CHR7	39872553	29.668	85.913	LG07
CHR7	39872565	29.668	85.913	LG07
CHR7	39872613	26.891	78.968	LG07
CHR7	39872697	18.557	77.579	LG07
CHR7	39942907	26.891	78.968	LG07
CHR7	39942989	26.891	78.968	LG07
CHR7	39942990	32.446	85.913	LG07
CHR7	39943022	26.891	78.968	LG07
CHR7	39968415	32.446	91.468	LG07
CHR7	40068778	32.446	85.913	LG07
CHR7	40252586	17.168	69.246	LG07
CHR7	40252608	17.168	69.246	LG07
CHR7	40252611	17.168	69.246	LG07
CHR7	40514513	18.557	77.579	LG07
CHR7	40514519	18.557	77.579	LG07
CHR7	40514549	18.557	77.579	LG07
CHR7	40514552	18.557	77.579	LG07
CHR7	40514600	18.557	77.579	LG07
CHR7	40514609	18.557	77.579	LG07
CHR7	40514630	18.557	77.579	LG07
CHR7	40514645	18.557	77.579	LG07
CHR7	40514663	18.557	77.579	LG07
CHR7	40514675	18.557	77.579	LG07
CHR7	4054982	36.613	108.135	LG07
CHR7	40712940	22.724	78.968	LG07
CHR7	40712957	32.446	99.802	LG07
CHR7	40712969	18.557	77.579	LG07
CHR7	40712992	18.557	77.579	LG07
CHR7	40790018	18.557	78.968	LG07
CHR7	40811429	36.613	99.802	LG07
CHR7	40835612	17.168	69.246	LG07
CHR7	40835614	29.668	85.913	LG07
CHR7	40835616	29.668	85.913	LG07
CHR7	40835626	32.446	92.857	LG07
CHR7	40835648	18.557	76.190	LG07
CHR7	40901899	32.446	92.857	LG07
CHR7	40901904	26.891	78.968	LG07
CHR7	40901907	32.446	92.857	LG07
CHR7	40901913	32.446	91.468	LG07
CHR7	40901918	32.446	91.468	LG07
CHR7	41049131	32.446	91.468	LG07
CHR7	41049136	32.446	92.857	LG07
CHR7	41049143	8.835	69.246	LG07
CHR7	41058615	22.724	78.968	LG07
CHR7	41058640	22.724	78.968	LG07
CHR7	41283339	26.891	78.968	LG07
CHR7	412845	7.446	2.041	LG07
CHR7	4138063	7.446	8.163	LG07
CHR7	41502987	8.835	69.246	LG07
CHR7	41503004	8.835	69.246	LG07
CHR7	41515920	32.446	99.802	LG07
CHR7	41623370	32.446	94.246	LG07
CHR7	41623444	32.446	91.468	LG07
CHR7	41623463	26.891	80.357	LG07
CHR7	41623519	32.446	92.857	LG07
CHR7	4166162	7.446	42.857	LG07
CHR7	41811571	22.724	78.968	LG07
CHR7	41811572	26.891	78.968	LG07
CHR7	41864594	32.446	91.468	LG07
CHR7	41864598	32.446	92.857	LG07
CHR7	41864603	32.446	92.857	LG07
CHR7	41864613	32.446	92.857	LG07
CHR7	41864625	32.446	92.857	LG07
CHR7	41864632	32.446	92.857	LG07
CHR7	41864636	32.446	92.857	LG07
CHR7	41864650	32.446	91.468	LG07
CHR7	41864660	32.446	91.468	LG07
CHR7	41864661	32.446	92.857	LG07
CHR7	41975117	29.668	83.135	LG07
CHR7	42004483	32.446	92.857	LG07
CHR7	42004504	32.446	91.468	LG07
CHR7	42018222	26.891	78.968	LG07
CHR7	42080818	32.446	92.857	LG07
CHR7	42080821	32.446	91.468	LG07
CHR7	42080824	32.446	92.857	LG07
CHR7	42080833	32.446	92.857	LG07
CHR7	4214531	36.613	105.357	LG07
CHR7	4214535	36.613	105.357	LG07
CHR7	4248858	7.446	40.816	LG07
CHR7	4248865	26.891	78.968	LG07
CHR7	4248878	7.446	42.857	LG07
CHR7	4248880	7.446	42.857	LG07
CHR7	4254487	7.446	44.246	LG07
CHR7	42551122	32.446	91.468	LG07
CHR7	42551146	32.446	91.468	LG07
CHR7	42579003	33.835	99.802	LG07
CHR7	42607746	26.891	78.968	LG07
CHR7	42607767	26.891	78.968	LG07
CHR7	42936553	32.446	92.857	LG07
CHR7	42936580	49.113	124.802	LG07
CHR7	42970389	26.891	78.968	LG07
CHR7	42991923	32.446	92.857	LG07
CHR7	43031827	33.835	99.802	LG07
CHR7	43037570	32.446	98.413	LG07
CHR7	43037571	32.446	97.024	LG07
CHR7	43037572	32.446	98.413	LG07
CHR7	43037610	32.446	99.802	LG07
CHR7	43125841	28.280	80.357	LG07
CHR7	43125884	32.446	94.246	LG07
CHR7	43168041	32.446	97.024	LG07
CHR7	43272962	32.446	97.024	LG07
CHR7	43328904	32.446	97.024	LG07
CHR7	43362481	32.446	97.024	LG07
CHR7	43404901	32.446	97.024	LG07
CHR7	43404902	32.446	98.413	LG07
CHR7	43404911	32.446	97.024	LG07
CHR7	43404934	32.446	97.024	LG07
CHR7	43419094	32.446	97.024	LG07
CHR7	43420579	32.446	97.024	LG07
CHR7	43452192	32.446	99.802	LG07
CHR7	43484897	32.446	97.024	LG07
CHR7	43494989	32.446	97.024	LG07
CHR7	43581731	32.446	99.802	LG07
CHR7	43581738	36.613	103.968	LG07
CHR7	43622779	32.446	99.802	LG07
CHR7	43622780	32.446	99.802	LG07
CHR7	43622781	33.835	99.802	LG07
CHR7	43622823	18.557	78.968	LG07
CHR7	43622826	33.835	99.802	LG07
CHR7	43724323	33.835	99.802	LG07
CHR7	43813117	33.835	99.802	LG07
CHR7	43821781	36.613	99.802	LG07
CHR7	43899679	33.835	99.802	LG07
CHR7	43907231	32.446	99.802	LG07
CHR7	43909786	32.446	98.413	LG07
CHR7	43921148	36.613	99.802	LG07
CHR7	43921158	32.446	99.802	LG07
CHR7	43921179	33.835	99.802	LG07
CHR7	44000661	36.613	103.968	LG07
CHR7	44027886	32.446	99.802	LG07
CHR7	44033607	33.835	99.802	LG07
CHR7	44033620	32.446	99.802	LG07
CHR7	44033623	32.446	99.802	LG07
CHR7	44033641	33.835	99.802	LG07
CHR7	44033645	32.446	99.802	LG07
CHR7	44033655	32.446	99.802	LG07
CHR7	44070698	32.446	98.413	LG07
CHR7	44070700	36.613	103.968	LG07
CHR7	44106539	32.446	97.024	LG07
CHR7	44106540	32.446	97.024	LG07
CHR7	44153936	32.446	97.024	LG07
CHR7	44153948	32.446	98.413	LG07
CHR7	44154344	32.446	99.802	LG07
CHR7	44185744	36.613	108.135	LG07
CHR7	44207916	36.613	106.746	LG07
CHR7	44207924	36.613	105.357	LG07
CHR7	44207938	36.613	106.746	LG07
CHR7	44207954	36.613	106.746	LG07
CHR7	44207964	7.446	65.079	LG07
CHR7	44207972	36.613	105.357	LG07
CHR7	44213059	36.613	106.746	LG07
CHR7	44243133	33.835	99.802	LG07
CHR7	44281406	7.446	65.079	LG07
CHR7	44604969	40.780	109.524	LG07
CHR7	44604990	40.780	109.524	LG07
CHR7	44617845	40.780	113.690	LG07
CHR7	44630204	42.168	116.468	LG07
CHR7	44765960	36.613	108.135	LG07
CHR7	44928808	42.168	116.468	LG07
CHR7	44928850	42.168	117.857	LG07
CHR7	45091830	42.168	119.246	LG07
CHR7	45091854	42.168	119.246	LG07
CHR7	45112058	43.557	123.413	LG07
CHR7	45112067	43.557	123.413	LG07
CHR7	45112079	42.168	120.635	LG07
CHR7	45112093	43.557	123.413	LG07
CHR7	45150645	42.168	119.246	LG07
CHR7	45150702	42.168	119.246	LG07
CHR7	45150762	42.168	119.246	LG07
CHR7	45150768	42.168	119.246	LG07
CHR7	45201243	42.168	119.246	LG07
CHR7	45418001	36.613	109.524	LG07
CHR7	45472694	42.168	122.024	LG07
CHR7	45472734	7.446	49.802	LG07
CHR7	45472736	7.446	42.857	LG07
CHR7	45472737	7.446	45.635	LG07
CHR7	45472753	7.446	45.635	LG07
CHR7	45612245	42.168	122.024	LG07
CHR7	45704390	42.168	122.024	LG07
CHR7	45773858	43.557	124.802	LG07
CHR7	45800895	43.557	124.802	LG07
CHR7	45845593	42.168	123.413	LG07
CHR7	45865092	54.827	126.190	LG07
CHR7	45884123	49.113	124.802	LG07
CHR7	45956346	49.113	124.802	LG07
CHR7	46147525	54.827	127.579	LG07
CHR7	46147526	54.827	128.968	LG07
CHR7	46154476	54.827	127.579	LG07
CHR7	46314451	54.827	131.746	LG07
CHR7	46328191	54.827	131.746	LG07
CHR7	46328242	54.827	128.968	LG07
CHR7	46391201	54.827	131.746	LG07
CHR7	46395690	42.168	122.024	LG07
CHR7	4734058	26.891	78.968	LG07
CHR7	4734075	17.168	69.246	LG07
CHR7	4734095	7.446	38.776	LG07
CHR7	4734183	17.168	69.246	LG07
CHR7	4774378	7.446	44.246	LG07
CHR7	4839031	18.557	78.968	LG07
CHR7	485675	5.405	0.000	LG07
CHR7	485680	5.405	0.000	LG07
CHR7	485742	5.405	0.000	LG07
CHR7	485743	36.613	106.746	LG07
CHR7	485768	5.405	0.000	LG07
CHR7	4926380	7.446	42.857	LG07
CHR7	4926414	29.668	84.524	LG07
CHR7	4926415	29.668	83.135	LG07
CHR7	4981300	17.168	69.246	LG07
CHR7	4981304	17.168	69.246	LG07
CHR7	4981314	17.168	69.246	LG07
CHR7	5063046	7.446	44.246	LG07
CHR7	5063055	7.446	44.246	LG07
CHR7	5063068	7.446	45.635	LG07
CHR7	5063069	7.446	44.246	LG07
CHR7	5063093	7.446	44.246	LG07
CHR7	5063111	7.446	44.246	LG07
CHR7	5070096	7.446	40.816	LG07
CHR7	5073985	32.446	99.802	LG07
CHR7	5184960	17.168	69.246	LG07
CHR7	5536720	7.446	44.246	LG07
CHR7	5536840	7.446	44.246	LG07
CHR7	5536841	7.446	44.246	LG07
CHR7	5559146	7.446	36.735	LG07
CHR7	5559147	7.446	36.735	LG07
CHR7	5559160	7.446	36.735	LG07
CHR7	5604729	7.446	44.246	LG07
CHR7	5604740	7.446	44.246	LG07
CHR7	5634666	7.446	38.776	LG07
CHR7	5634674	7.446	38.776	LG07
CHR7	5668234	7.446	44.246	LG07
CHR7	5672217	33.835	99.802	LG07
CHR7	5672271	33.835	99.802	LG07
CHR7	5672274	29.668	84.524	LG07
CHR7	568675	29.668	84.524	LG07
CHR7	568713	7.446	4.082	LG07
CHR7	5723888	7.446	44.246	LG07
CHR7	5723960	7.446	45.635	LG07
CHR7	5954336	29.668	83.135	LG07
CHR7	5981912	18.557	70.635	LG07
CHR7	5981925	7.446	63.690	LG07
CHR7	5981937	18.557	70.635	LG07
CHR7	606172	32.446	99.802	LG07
CHR7	606291	7.446	14.286	LG07
CHR7	6221965	7.446	45.635	LG07
CHR7	6221967	7.446	45.635	LG07
CHR7	6221991	7.446	44.246	LG07
CHR7	626799	7.446	8.163	LG07
CHR7	6277340	18.557	70.635	LG07
CHR7	6277391	18.557	69.246	LG07
CHR7	6288841	17.168	69.246	LG07
CHR7	6494161	29.668	83.135	LG07
CHR7	6494176	18.557	76.190	LG07
CHR7	6783290	18.557	69.246	LG07
CHR7	6783371	18.557	69.246	LG07
CHR7	6841598	17.168	69.246	LG07
CHR7	6841659	36.613	108.135	LG07
CHR7	6841669	36.613	106.746	LG07
CHR7	6841672	36.613	105.357	LG07
CHR7	6841679	17.168	69.246	LG07
CHR7	6841687	36.613	103.968	LG07
CHR7	7007505	22.724	78.968	LG07
CHR7	7456990	18.557	72.024	LG07
CHR7	7910117	7.446	63.690	LG07
CHR7	7910186	7.446	66.468	LG07
CHR7	8297721	32.446	99.802	LG07
CHR7	8721638	32.446	87.302	LG07
CHR7	881325	32.446	99.802	LG07
CHR7	881416	7.446	18.367	LG07
CHR7	881455	7.446	18.367	LG07
CHR7	8824971	7.446	63.690	LG07
CHR7	8887427	32.446	87.302	LG07
CHR7	8887509	32.446	87.302	LG07
CHR7	8887519	29.668	81.746	LG07
CHR7	9317644	18.557	76.190	LG07
CHR7	9478623	32.446	85.913	LG07
CHR7	9772400	18.557	74.802	LG07
CHR7	9772459	32.446	85.913	LG07
chrom	pos	cM_m	cM_f	LG
CHR7	26540846	12.500	81.349	LG08
CHR8	10264144	11.111	73.016	LG08
CHR8	10264160	11.111	70.238	LG08
CHR8	10264169	12.500	73.016	LG08
CHR8	10360252	12.500	79.960	LG08
CHR8	10614930	12.500	74.405	LG08
CHR8	10614950	16.667	89.683	LG08
CHR8	10674102	18.056	89.683	LG08
CHR8	10713930	12.500	73.016	LG08
CHR8	10713933	18.056	89.683	LG08
CHR8	10857772	23.611	99.405	LG08
CHR8	10857791	18.056	89.683	LG08
CHR8	10857834	23.611	99.405	LG08
CHR8	10857848	18.056	89.683	LG08
CHR8	11247109	12.500	84.127	LG08
CHR8	11294142	12.500	78.571	LG08
CHR8	11294143	12.500	79.960	LG08
CHR8	11294144	12.500	82.738	LG08
CHR8	11436141	18.056	89.683	LG08
CHR8	11475045	12.500	78.571	LG08
CHR8	11529228	12.500	82.738	LG08
CHR8	1155394	11.111	49.405	LG08
CHR8	11598027	12.500	81.349	LG08
CHR8	12226296	13.889	86.905	LG08
CHR8	12226321	12.500	78.571	LG08
CHR8	12245074	12.500	81.349	LG08
CHR8	12245101	12.500	79.960	LG08
CHR8	13984191	12.500	84.127	LG08
CHR8	13991437	12.500	78.571	LG08
CHR8	14005647	12.500	74.405	LG08
CHR8	15224911	12.500	79.960	LG08
CHR8	15259578	16.667	89.683	LG08
CHR8	15262013	16.667	89.683	LG08
CHR8	15607921	16.667	89.683	LG08
CHR8	1586364	6.944	36.905	LG08
CHR8	1586365	8.333	41.071	LG08
CHR8	16684342	12.500	81.349	LG08
CHR8	17202639	18.056	91.071	LG08
CHR8	17202685	18.056	91.071	LG08
CHR8	17204453	18.056	89.683	LG08
CHR8	17318966	18.056	89.683	LG08
CHR8	17319784	18.056	89.683	LG08
CHR8	17319789	18.056	89.683	LG08
CHR8	17449236	18.056	89.683	LG08
CHR8	17810234	18.056	89.683	LG08
CHR8	17810242	18.056	89.683	LG08
CHR8	17841842	18.056	89.683	LG08
CHR8	18113194	18.056	89.683	LG08
CHR8	1814772	8.333	41.071	LG08
CHR8	18336716	18.056	89.683	LG08
CHR8	18336717	18.056	89.683	LG08
CHR8	18702016	18.056	89.683	LG08
CHR8	1888801	6.944	36.905	LG08
CHR8	19439993	12.500	78.571	LG08
CHR8	19440021	12.500	78.571	LG08
CHR8	19440058	12.500	77.183	LG08
CHR8	19455770	12.500	77.183	LG08
CHR8	19578115	12.500	77.183	LG08
CHR8	19603010	12.500	78.571	LG08
CHR8	19701842	15.278	89.683	LG08
CHR8	19726152	16.667	89.683	LG08
CHR8	19726210	16.667	89.683	LG08
CHR8	19726250	16.667	89.683	LG08
CHR8	19734566	18.056	89.683	LG08
CHR8	19734592	18.056	89.683	LG08
CHR8	19761063	16.667	89.683	LG08
CHR8	19761083	16.667	89.683	LG08
CHR8	19761108	16.667	89.683	LG08
CHR8	1996755	1.389	29.960	LG08
CHR8	20046577	12.500	73.016	LG08
CHR8	20046604	12.500	78.571	LG08
CHR8	20046611	12.500	78.571	LG08
CHR8	20046623	12.500	78.571	LG08
CHR8	20080300	12.500	73.016	LG08
CHR8	20080318	12.500	74.405	LG08
CHR8	20080341	12.500	78.571	LG08
CHR8	20202423	12.500	82.738	LG08
CHR8	20202424	12.500	82.738	LG08
CHR8	20202430	12.500	85.516	LG08
CHR8	20202453	12.500	78.571	LG08
CHR8	20202459	12.500	78.571	LG08
CHR8	20202472	12.500	85.516	LG08
