seqnames	start.x	end.x	coverage	mid	perc	length	start.y	end.y	color	chromosome	chromStarts	chromEnds	chromMid	genomic_position
CHR11	10900001	11000000	104649	10950000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533293455.5
CHR11	11000001	11100000	98858	11050000.5	0.98858	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533393455.5
CHR11	11100001	11200000	80565	11150000.5	0.80565	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533493455.5
CHR11	11200001	11300000	89772	11250000.5	0.89772	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533593455.5
CHR11	11300001	11400000	86168	11350000.5	0.86168	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533693455.5
CHR11	11400001	11500000	91347	11450000.5	0.91347	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533793455.5
CHR11	11500001	11600000	100000	11550000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533893455.5
CHR11	11600001	11700000	101325	11650000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	533993455.5
CHR11	11700001	11800000	100642	11750000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534093455.5
CHR11	11800001	11900000	100915	11850000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534193455.5
CHR11	11900001	12000000	100000	11950000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534293455.5
CHR11	12000001	12100000	85836	12050000.5	0.85836	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534393455.5
CHR11	12100001	12200000	98764	12150000.5	0.98764	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534493455.5
CHR11	12200001	12300000	94689	12250000.5	0.94689	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534593455.5
CHR11	12300001	12400000	73562	12350000.5	0.73562	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534693455.5
CHR11	12400001	12500000	90219	12450000.5	0.90219	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534793455.5
CHR11	12500001	12600000	82229	12550000.5	0.82229	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534893455.5
CHR11	12600001	12700000	79333	12650000.5	0.79333	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	534993455.5
CHR11	12700001	12800000	73454	12750000.5	0.73454	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535093455.5
CHR11	12800001	12900000	69902	12850000.5	0.69902	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535193455.5
CHR11	12900001	13000000	74828	12950000.5	0.74828	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535293455.5
CHR11	13000001	13100000	85566	13050000.5	0.85566	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535393455.5
CHR11	13100001	13200000	58796	13150000.5	0.58796	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535493455.5
CHR11	13200001	13300000	81065	13250000.5	0.81065	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535593455.5
CHR11	13300001	13400000	77974	13350000.5	0.77974	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535693455.5
CHR11	13400001	13500000	82365	13450000.5	0.82365	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535793455.5
CHR11	13500001	13600000	82901	13550000.5	0.82901	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535893455.5
CHR11	13600001	13700000	100356	13650000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	535993455.5
CHR11	13700001	13800000	88721	13750000.5	0.88721	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536093455.5
CHR11	13800001	13900000	76890	13850000.5	0.7689	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536193455.5
CHR11	13900001	14000000	94340	13950000.5	0.9434	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536293455.5
CHR11	14000001	14100000	104814	14050000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536393455.5
CHR11	14100001	14200000	100000	14150000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536493455.5
CHR11	14200001	14300000	87591	14250000.5	0.87591	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536593455.5
CHR11	14300001	14400000	93620	14350000.5	0.9362	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536693455.5
CHR11	14400001	14500000	107220	14450000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536793455.5
CHR11	14500001	14600000	80121	14550000.5	0.80121	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536893455.5
CHR11	14600001	14700000	91693	14650000.5	0.91693	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	536993455.5
CHR11	14700001	14800000	79477	14750000.5	0.79477	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537093455.5
CHR11	14800001	14900000	78596	14850000.5	0.78596	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537193455.5
CHR11	14900001	15000000	85537	14950000.5	0.85537	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537293455.5
CHR11	15000001	15100000	96908	15050000.5	0.96908	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537393455.5
CHR11	15100001	15200000	102348	15150000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537493455.5
CHR11	15200001	15300000	86560	15250000.5	0.8656	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537593455.5
CHR11	15300001	15400000	104419	15350000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537693455.5
CHR11	15400001	15500000	54632	15450000.5	0.54632	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537793455.5
CHR11	15500001	15600000	69994	15550000.5	0.69994	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537893455.5
CHR11	15600001	15700000	91837	15650000.5	0.91837	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	537993455.5
CHR11	15700001	15800000	96913	15750000.5	0.96913	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538093455.5
CHR11	15800001	15900000	100000	15850000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538193455.5
CHR11	15900001	16000000	79562	15950000.5	0.79562	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538293455.5
CHR11	16000001	16100000	80496	16050000.5	0.80496	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538393455.5
CHR11	16100001	16200000	82734	16150000.5	0.82734	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538493455.5
CHR11	16200001	16300000	105457	16250000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538593455.5
CHR11	16300001	16400000	93609	16350000.5	0.93609	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538693455.5
CHR11	16400001	16500000	87300	16450000.5	0.873	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538793455.5
CHR11	16500001	16600000	102275	16550000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538893455.5
CHR11	16600001	16700000	100000	16650000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	538993455.5
CHR11	16700001	16800000	100082	16750000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539093455.5
CHR11	16800001	16900000	88546	16850000.5	0.88546	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539193455.5
CHR11	16900001	17000000	101500	16950000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539293455.5
CHR11	17000001	17100000	100567	17050000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539393455.5
CHR11	17100001	17200000	102632	17150000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539493455.5
CHR11	17200001	17300000	100000	17250000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539593455.5
CHR11	17300001	17400000	102659	17350000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539693455.5
CHR11	17400001	17500000	100000	17450000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539793455.5
CHR11	17500001	17600000	106177	17550000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539893455.5
CHR11	17600001	17700000	78205	17650000.5	0.78205	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	539993455.5
CHR11	17700001	17800000	69501	17750000.5	0.69501	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540093455.5
CHR11	17800001	17900000	57149	17850000.5	0.57149	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540193455.5
CHR11	17900001	18000000	28603	17950000.5	0.28603	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540293455.5
CHR11	18000001	18100000	70392	18050000.5	0.70392	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540393455.5
CHR11	18100001	18200000	84249	18150000.5	0.84249	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540493455.5
CHR11	18200001	18300000	61117	18250000.5	0.61117	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540593455.5
CHR11	18300001	18400000	57430	18350000.5	0.5743	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540693455.5
CHR11	18400001	18500000	77568	18450000.5	0.77568	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540793455.5
CHR11	18500001	18600000	70133	18550000.5	0.70133	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540893455.5
CHR11	18600001	18700000	69102	18650000.5	0.69102	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	540993455.5
CHR11	18700001	18800000	69602	18750000.5	0.69602	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541093455.5
CHR11	18800001	18900000	67936	18850000.5	0.67936	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541193455.5
CHR11	18900001	19000000	68506	18950000.5	0.68506	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541293455.5
CHR11	19000001	19100000	69634	19050000.5	0.69634	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541393455.5
CHR11	19100001	19200000	68209	19150000.5	0.68209	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541493455.5
CHR11	19200001	19300000	69964	19250000.5	0.69964	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541593455.5
CHR11	19300001	19400000	91999	19350000.5	0.91999	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541693455.5
CHR11	19400001	19500000	64561	19450000.5	0.64561	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541793455.5
CHR11	19500001	19600000	65436	19550000.5	0.65436	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541893455.5
CHR11	19600001	19700000	59717	19650000.5	0.59717	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	541993455.5
CHR11	19700001	19800000	79652	19750000.5	0.79652	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542093455.5
CHR11	19800001	19900000	69494	19850000.5	0.69494	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542193455.5
CHR11	19900001	20000000	69311	19950000.5	0.69311	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542293455.5
CHR11	20000001	20100000	65010	20050000.5	0.6501	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542393455.5
CHR11	20100001	20200000	82747	20150000.5	0.82747	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542493455.5
CHR11	20200001	20300000	66398	20250000.5	0.66398	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542593455.5
CHR11	20300001	20400000	65865	20350000.5	0.65865	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542693455.5
CHR11	20400001	20500000	58860	20450000.5	0.5886	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542793455.5
CHR11	20500001	20600000	41929	20550000.5	0.41929	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542893455.5
CHR11	20600001	20700000	58732	20650000.5	0.58732	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	542993455.5
CHR11	20700001	20800000	42564	20750000.5	0.42564	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543093455.5
CHR11	20800001	20900000	44023	20850000.5	0.44023	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543193455.5
CHR11	20900001	21000000	46128	20950000.5	0.46128	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543293455.5
CHR11	21000001	21100000	61520	21050000.5	0.6152	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543393455.5
CHR11	21100001	21200000	58995	21150000.5	0.58995	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543493455.5
CHR11	21200001	21300000	69729	21250000.5	0.69729	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543593455.5
CHR11	21300001	21400000	57796	21350000.5	0.57796	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543693455.5
CHR11	21400001	21500000	62965	21450000.5	0.62965	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543793455.5
CHR11	21500001	21600000	64657	21550000.5	0.64657	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543893455.5
CHR11	21600001	21700000	48574	21650000.5	0.48574	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	543993455.5
CHR11	21700001	21800000	50781	21750000.5	0.50781	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544093455.5
CHR11	21800001	21900000	33342	21850000.5	0.33342	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544193455.5
CHR11	21900001	22000000	41532	21950000.5	0.41532	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544293455.5
CHR11	22000001	22100000	43378	22050000.5	0.43378	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544393455.5
CHR11	22100001	22200000	29661	22150000.5	0.29661	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544493455.5
CHR11	22200001	22300000	75952	22250000.5	0.75952	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544593455.5
CHR11	22300001	22400000	101071	22350000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544693455.5
CHR11	22400001	22500000	40990	22450000.5	0.4099	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544793455.5
CHR11	22500001	22600000	28297	22550000.5	0.28297	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544893455.5
CHR11	22600001	22700000	16755	22650000.5	0.16755	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	544993455.5
CHR11	22700001	22800000	61965	22750000.5	0.61965	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545093455.5
CHR11	22800001	22900000	36202	22850000.5	0.36202	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545193455.5
CHR11	22900001	23000000	34166	22950000.5	0.34166	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545293455.5
CHR11	23000001	23100000	37638	23050000.5	0.37638	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545393455.5
CHR11	23100001	23200000	42646	23150000.5	0.42646	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545493455.5
CHR11	23200001	23300000	41692	23250000.5	0.41692	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545593455.5
CHR11	23300001	23400000	48598	23350000.5	0.48598	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545693455.5
CHR11	23400001	23500000	28753	23450000.5	0.28753	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545793455.5
CHR11	23500001	23600000	34406	23550000.5	0.34406	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545893455.5
CHR11	23600001	23700000	66934	23650000.5	0.66934	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	545993455.5
CHR11	23700001	23800000	28911	23750000.5	0.28911	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546093455.5
CHR11	23800001	23900000	25282	23850000.5	0.25282	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546193455.5
CHR11	23900001	24000000	32718	23950000.5	0.32718	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546293455.5
CHR11	24000001	24100000	48589	24050000.5	0.48589	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546393455.5
CHR11	24100001	24200000	30819	24150000.5	0.30819	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546493455.5
CHR11	24200001	24300000	47498	24250000.5	0.47498	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546593455.5
CHR11	24300001	24400000	37013	24350000.5	0.37013	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546693455.5
CHR11	24400001	24500000	44107	24450000.5	0.44107	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546793455.5
CHR11	24500001	24600000	55488	24550000.5	0.55488	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546893455.5
CHR11	24600001	24700000	101224	24650000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	546993455.5
CHR11	24700001	24800000	62818	24750000.5	0.62818	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547093455.5
CHR11	24800001	24900000	20016	24850000.5	0.20016	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547193455.5
CHR11	24900001	25000000	43445	24950000.5	0.43445	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547293455.5
CHR11	25000001	25100000	15663	25050000.5	0.15663	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547393455.5
CHR11	25100001	25200000	30278	25150000.5	0.30278	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547493455.5
CHR11	25200001	25300000	92750	25250000.5	0.9275	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547593455.5
CHR11	25300001	25400000	54713	25350000.5	0.54713	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547693455.5
CHR11	25400001	25500000	27136	25450000.5	0.27136	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547793455.5
CHR11	25500001	25600000	17537	25550000.5	0.17537	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547893455.5
CHR11	25600001	25700000	21257	25650000.5	0.21257	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	547993455.5
CHR11	25700001	25800000	31772	25750000.5	0.31772	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548093455.5
CHR11	25800001	25900000	18517	25850000.5	0.18517	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548193455.5
CHR11	25900001	26000000	48670	25950000.5	0.4867	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548293455.5
CHR11	26000001	26100000	40199	26050000.5	0.40199	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548393455.5
CHR11	26100001	26200000	26190	26150000.5	0.2619	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548493455.5
CHR11	26200001	26300000	17697	26250000.5	0.17697	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548593455.5
CHR11	26300001	26400000	23832	26350000.5	0.23832	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548693455.5
CHR11	26400001	26500000	16421	26450000.5	0.16421	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548793455.5
CHR11	26500001	26600000	38421	26550000.5	0.38421	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548893455.5
CHR11	26600001	26700000	15696	26650000.5	0.15696	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	548993455.5
CHR11	26700001	26800000	18330	26750000.5	0.1833	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549093455.5
CHR11	26800001	26900000	32019	26850000.5	0.32019	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549193455.5
CHR11	26900001	27000000	40692	26950000.5	0.40692	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549293455.5
CHR11	27000001	27100000	19183	27050000.5	0.19183	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549393455.5
CHR11	27100001	27200000	29400	27150000.5	0.294	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549493455.5
CHR11	27200001	27300000	58449	27250000.5	0.58449	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549593455.5
CHR11	27300001	27400000	98623	27350000.5	0.98623	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549693455.5
CHR11	27400001	27500000	98749	27450000.5	0.98749	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549793455.5
CHR11	27500001	27600000	95616	27550000.5	0.95616	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549893455.5
CHR11	27600001	27700000	43210	27650000.5	0.4321	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	549993455.5
CHR11	27700001	27800000	25928	27750000.5	0.25928	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550093455.5
CHR11	27800001	27900000	13041	27850000.5	0.13041	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550193455.5
CHR11	27900001	28000000	73032	27950000.5	0.73032	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550293455.5
CHR11	28000001	28100000	28270	28050000.5	0.2827	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550393455.5
CHR11	28100001	28200000	34538	28150000.5	0.34538	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550493455.5
CHR11	28200001	28300000	36150	28250000.5	0.3615	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550593455.5
CHR11	28300001	28400000	17099	28350000.5	0.17099	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550693455.5
CHR11	28400001	28500000	14018	28450000.5	0.14018	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550793455.5
CHR11	28500001	28600000	40272	28550000.5	0.40272	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550893455.5
CHR11	28600001	28700000	43565	28650000.5	0.43565	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	550993455.5
CHR11	28700001	28800000	49554	28750000.5	0.49554	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551093455.5
CHR11	28800001	28900000	25850	28850000.5	0.2585	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551193455.5
CHR11	28900001	29000000	34462	28950000.5	0.34462	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551293455.5
CHR11	29000001	29100000	28792	29050000.5	0.28792	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551393455.5
CHR11	29100001	29200000	7961	29150000.5	0.07961	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551493455.5
CHR11	29200001	29300000	21697	29250000.5	0.21697	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551593455.5
CHR11	29300001	29400000	49288	29350000.5	0.49288	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551693455.5
CHR11	29400001	29500000	13164	29450000.5	0.13164	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551793455.5
CHR11	29500001	29600000	29029	29550000.5	0.29029	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551893455.5
CHR11	29600001	29700000	37432	29650000.5	0.37432	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	551993455.5
CHR11	29700001	29800000	13107	29750000.5	0.13107	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552093455.5
CHR11	29800001	29900000	20835	29850000.5	0.20835	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552193455.5
CHR11	29900001	30000000	28981	29950000.5	0.28981	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552293455.5
CHR11	30000001	30100000	63806	30050000.5	0.63806	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552393455.5
CHR11	30100001	30200000	26329	30150000.5	0.26329	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552493455.5
CHR11	30200001	30300000	18316	30250000.5	0.18316	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552593455.5
CHR11	30300001	30400000	15634	30350000.5	0.15634	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552693455.5
CHR11	30400001	30500000	19887	30450000.5	0.19887	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552793455.5
CHR11	30500001	30600000	27155	30550000.5	0.27155	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552893455.5
CHR11	30600001	30700000	23679	30650000.5	0.23679	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	552993455.5
CHR11	30700001	30800000	41703	30750000.5	0.41703	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553093455.5
CHR11	30800001	30900000	9670	30850000.5	0.0967	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553193455.5
CHR11	30900001	31000000	16313	30950000.5	0.16313	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553293455.5
CHR11	31000001	31100000	7394	31050000.5	0.07394	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553393455.5
CHR11	31100001	31200000	27988	31150000.5	0.27988	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553493455.5
CHR11	31200001	31300000	12029	31250000.5	0.12029	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553593455.5
CHR11	31300001	31400000	26933	31350000.5	0.26933	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553693455.5
CHR11	31400001	31500000	19717	31450000.5	0.19717	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553793455.5
CHR11	31500001	31600000	14957	31550000.5	0.14957	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553893455.5
CHR11	31600001	31700000	13980	31650000.5	0.1398	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	553993455.5
CHR11	31700001	31800000	9874	31750000.5	0.09874	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554093455.5
CHR11	31800001	31900000	54588	31850000.5	0.54588	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554193455.5
CHR11	31900001	32000000	11145	31950000.5	0.11145	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554293455.5
CHR11	32000001	32100000	19843	32050000.5	0.19843	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554393455.5
CHR11	32100001	32200000	16799	32150000.5	0.16799	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554493455.5
CHR11	32200001	32300000	39592	32250000.5	0.39592	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554593455.5
CHR11	32300001	32400000	11718	32350000.5	0.11718	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554693455.5
CHR11	32400001	32500000	15121	32450000.5	0.15121	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554793455.5
CHR11	32500001	32600000	39796	32550000.5	0.39796	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554893455.5
CHR11	32600001	32700000	32613	32650000.5	0.32613	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	554993455.5
CHR11	32700001	32800000	17659	32750000.5	0.17659	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	555093455.5
CHR11	32800001	32900000	61946	32850000.5	0.61946	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	555193455.5
CHR11	32900001	33000000	97470	32950000.5	0.9747	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	555293455.5
CHR11	33000001	33100000	100584	33050000.5	1	49412164	432343454	481755618	gray80	11	522343455	571755618	547049536	555393455.5
